Month,Region,Provider_Group,Service_Category,Members,ER_Visits_per_1000,Admissions_per_1000,Avg_Cost_per_Admission,Specialty_Rx_Spend_PMPM,Generic_Dispensing_Rate,Mail_Order_Rate,Imaging_Util_per_1000,SNF_Days_per_1000,Outpatient_Site_of_Care_Index,Leakage_Rate,PMPM,Expected_Driver,Scenario_Type
2024-08-01,East,Crest Health Partners,Medical,12469,188.3,56.2,19518.84,99.17,0.831,0.194,102.0,27.7,1.008,0.083,615.26,utilization_increase,utilization_increase
2024-08-01,East,Crest Health Partners,Pharmacy,12469,165.6,51.0,19591.8,133.55,0.777,0.23,98.9,25.7,1.012,0.087,206.44,pharmacy_mix_shift,pharmacy_mix_shift
2024-08-01,East,Crest Health Partners,Post-Acute,12469,168.7,53.3,18851.23,101.8,0.812,0.201,104.0,29.1,1.004,0.09,148.18,post_acute_spike,post_acute_spike
2024-08-01,East,Crest Health Partners,Outpatient,12469,168.3,50.5,18891.58,99.73,0.835,0.202,98.0,24.7,1.18,0.079,231.37,site_of_care_shift,site_of_care_shift
2024-08-01,East,Delta Care Network,Medical,13310,171.6,50.8,23180.44,101.5,0.823,0.196,100.2,26.7,1.0,0.086,633.8,unit_cost_inflation,unit_cost_inflation
2024-08-01,East,Delta Care Network,Pharmacy,13310,171.0,52.2,19835.86,131.21,0.776,0.228,105.4,26.4,1.005,0.083,226.48,pharmacy_mix_shift,pharmacy_mix_shift
2024-08-01,East,Delta Care Network,Post-Acute,13310,170.1,52.1,19651.56,98.73,0.818,0.199,106.7,27.8,0.995,0.143,153.84,leakage_network,leakage_network
2024-08-01,East,Delta Care Network,Outpatient,13310,166.5,51.3,19229.82,103.83,0.833,0.199,103.3,28.8,0.996,0.124,238.62,leakage_network,leakage_network
2024-09-01,West,Alpha IPA,Medical,9192,169.6,46.5,17380.89,84.47,0.815,0.197,91.4,21.6,1.0,0.066,550.79,utilization_increase,utilization_increase
2024-09-01,West,Alpha IPA,Pharmacy,9192,144.1,42.5,17550.02,107.53,0.778,0.215,89.1,23.6,0.985,0.069,202.76,pharmacy_mix_shift,pharmacy_mix_shift
2024-09-01,West,Alpha IPA,Post-Acute,9192,138.1,43.2,17641.74,86.38,0.828,0.198,97.5,25.8,1.002,0.063,134.96,post_acute_spike,post_acute_spike
2024-09-01,West,Alpha IPA,Outpatient,9192,144.6,40.4,16852.73,86.08,0.831,0.198,87.0,19.1,1.18,0.073,210.1,site_of_care_shift,site_of_care_shift
2024-09-01,West,Beacon Medical Group,Medical,9499,148.5,44.4,21042.05,89.46,0.827,0.2,92.6,20.0,0.985,0.067,575.19,unit_cost_inflation,unit_cost_inflation
2024-09-01,West,Beacon Medical Group,Pharmacy,9499,145.6,43.9,18135.13,116.32,0.77,0.229,87.5,21.6,1.003,0.056,221.84,pharmacy_mix_shift,pharmacy_mix_shift
2024-09-01,West,Beacon Medical Group,Post-Acute,9499,146.3,42.8,18378.21,87.13,0.825,0.196,95.0,21.7,1.001,0.125,138.48,leakage_network,leakage_network
2024-09-01,West,Beacon Medical Group,Outpatient,9499,143.8,44.8,18561.54,88.79,0.825,0.199,93.9,21.2,0.997,0.104,215.09,leakage_network,leakage_network
2024-09-01,West,Crest Health Partners,Medical,10217,168.5,51.8,18260.8,87.72,0.82,0.203,95.4,22.6,0.996,0.074,571.87,utilization_increase,utilization_increase
2024-09-01,West,Crest Health Partners,Pharmacy,10217,149.6,47.7,18161.61,112.72,0.776,0.226,87.8,23.3,1.011,0.069,205.61,pharmacy_mix_shift,pharmacy_mix_shift
2024-09-01,West,Crest Health Partners,Post-Acute,10217,144.2,44.8,17931.29,87.47,0.833,0.2,93.7,28.6,1.008,0.068,144.32,post_acute_spike,post_acute_spike
2024-09-01,West,Crest Health Partners,Outpatient,10217,146.9,45.5,18202.51,89.04,0.817,0.199,91.4,20.7,1.18,0.074,233.49,site_of_care_shift,site_of_care_shift
2024-09-01,West,Delta Care Network,Medical,10783,150.4,45.9,20957.92,92.52,0.825,0.195,93.5,21.4,1.009,0.067,581.18,unit_cost_inflation,unit_cost_inflation
2024-09-01,West,Delta Care Network,Pharmacy,10783,146.3,45.8,18316.12,117.72,0.776,0.234,96.2,24.4,1.014,0.072,211.43,pharmacy_mix_shift,pharmacy_mix_shift
2024-09-01,West,Delta Care Network,Post-Acute,10783,156.0,47.8,18594.57,88.36,0.82,0.197,96.3,23.4,1.011,0.125,144.98,leakage_network,leakage_network
2024-09-01,West,Delta Care Network,Outpatient,10783,156.8,45.3,18544.79,90.48,0.816,0.197,98.0,23.9,1.02,0.111,235.12,leakage_network,leakage_network
2024-09-01,South,Alpha IPA,Medical,10011,146.1,42.5,21208.48,87.74,0.821,0.203,95.5,23.3,0.996,0.075,568.72,unit_cost_inflation,unit_cost_inflation
2024-09-01,South,Alpha IPA,Pharmacy,10011,149.1,45.9,18060.44,120.24,0.778,0.227,94.5,23.9,1.02,0.08,213.76,pharmacy_mix_shift,pharmacy_mix_shift
2024-09-01,South,Alpha IPA,Post-Acute,10011,145.1,44.7,18452.19,90.08,0.826,0.198,91.0,22.0,1.001,0.132,137.13,leakage_network,leakage_network
2024-09-01,South,Alpha IPA,Outpatient,10011,146.2,43.0,18164.99,92.42,0.832,0.199,93.7,22.0,1.005,0.116,220.99,leakage_network,leakage_network
2024-09-01,South,Beacon Medical Group,Medical,10155,171.6,50.6,18161.75,90.39,0.833,0.209,90.4,21.7,0.99,0.075,578.59,utilization_increase,utilization_increase
2024-09-01,South,Beacon Medical Group,Pharmacy,10155,152.4,45.7,18408.68,114.27,0.773,0.228,89.2,21.8,0.989,0.078,209.96,pharmacy_mix_shift,pharmacy_mix_shift
2024-09-01,South,Beacon Medical Group,Post-Acute,10155,152.4,43.3,17804.93,92.66,0.81,0.203,88.5,29.1,0.991,0.079,155.88,post_acute_spike,post_acute_spike
2024-09-01,South,Beacon Medical Group,Outpatient,10155,140.9,46.3,17707.55,92.07,0.823,0.199,91.3,23.8,1.18,0.08,220.82,site_of_care_shift,site_of_care_shift
2024-09-01,South,Crest Health Partners,Medical,11192,160.4,46.9,22181.86,96.05,0.82,0.198,96.4,25.3,1.004,0.076,596.32,unit_cost_inflation,unit_cost_inflation
2024-09-01,South,Crest Health Partners,Pharmacy,11192,153.8,48.6,18551.11,117.78,0.771,0.226,91.8,23.0,1.015,0.074,215.15,pharmacy_mix_shift,pharmacy_mix_shift
2024-09-01,South,Crest Health Partners,Post-Acute,11192,144.1,47.7,18501.59,91.8,0.825,0.196,89.6,24.7,1.002,0.124,141.28,leakage_network,leakage_network
2024-09-01,South,Crest Health Partners,Outpatient,11192,148.1,47.3,19034.03,93.51,0.817,0.199,95.8,24.7,1.006,0.103,224.37,leakage_network,leakage_network
2024-09-01,South,Delta Care Network,Medical,11834,175.5,51.5,18793.46,96.03,0.816,0.201,100.3,24.6,0.991,0.071,589.47,utilization_increase,utilization_increase
2024-09-01,South,Delta Care Network,Pharmacy,11834,152.0,49.8,18800.44,121.29,0.765,0.227,99.8,23.3,1.005,0.075,212.25,pharmacy_mix_shift,pharmacy_mix_shift
2024-09-01,South,Delta Care Network,Post-Acute,11834,161.4,45.9,18954.0,99.05,0.831,0.2,97.1,29.2,0.997,0.077,142.57,post_acute_spike,post_acute_spike
2024-09-01,South,Delta Care Network,Outpatient,11834,161.0,51.1,18831.44,91.64,0.817,0.201,97.8,25.5,1.18,0.078,228.31,site_of_care_shift,site_of_care_shift
2024-09-01,Central,Alpha IPA,Medical,10587,171.5,49.0,18996.81,91.76,0.827,0.196,92.8,23.2,1.011,0.078,569.44,utilization_increase,utilization_increase
2024-09-01,Central,Alpha IPA,Pharmacy,10587,152.6,46.6,18892.85,118.89,0.777,0.231,92.5,22.4,0.989,0.075,216.21,pharmacy_mix_shift,pharmacy_mix_shift
2024-09-01,Central,Alpha IPA,Post-Acute,10587,153.2,46.1,17622.19,97.14,0.82,0.206,91.7,27.6,0.978,0.081,138.17,post_acute_spike,post_acute_spike
2024-09-01,Central,Alpha IPA,Outpatient,10587,147.7,44.4,18633.21,93.78,0.833,0.195,96.7,22.1,1.18,0.078,229.88,site_of_care_shift,site_of_care_shift
2024-09-01,Central,Beacon Medical Group,Medical,11344,160.1,48.7,21398.7,96.5,0.824,0.197,95.9,23.6,1.017,0.081,599.04,unit_cost_inflation,unit_cost_inflation
2024-09-01,Central,Beacon Medical Group,Pharmacy,11344,155.0,50.4,19091.5,118.01,0.773,0.227,98.4,23.5,1.004,0.086,206.0,pharmacy_mix_shift,pharmacy_mix_shift
2024-09-01,Central,Beacon Medical Group,Post-Acute,11344,151.5,46.9,18568.96,99.0,0.829,0.202,97.2,23.9,0.985,0.133,144.57,leakage_network,leakage_network
2024-09-01,Central,Beacon Medical Group,Outpatient,11344,161.1,47.2,18657.47,94.43,0.828,0.192,100.2,24.2,0.989,0.112,226.18,leakage_network,leakage_network
2024-09-01,Central,Crest Health Partners,Medical,11800,190.0,54.4,19588.6,95.89,0.829,0.196,98.5,24.3,0.979,0.085,599.15,utilization_increase,utilization_increase
2024-09-01,Central,Crest Health Partners,Pharmacy,11800,156.8,47.6,18938.69,128.52,0.784,0.221,98.9,24.0,1.01,0.081,217.47,pharmacy_mix_shift,pharmacy_mix_shift
2024-09-01,Central,Crest Health Partners,Post-Acute,11800,160.3,48.4,19484.27,97.37,0.827,0.187,99.8,33.0,1.013,0.073,152.31,post_acute_spike,post_acute_spike
2024-09-01,Central,Crest Health Partners,Outpatient,11800,155.2,51.1,19073.28,94.08,0.824,0.188,96.7,25.0,1.18,0.072,225.9,site_of_care_shift,site_of_care_shift
2024-09-01,Central,Delta Care Network,Medical,12510,168.0,48.8,22467.76,98.16,0.833,0.197,101.5,26.7,0.987,0.079,605.76,unit_cost_inflation,unit_cost_inflation
2024-09-01,Central,Delta Care Network,Pharmacy,12510,163.4,51.5,19466.25,123.04,0.775,0.234,99.5,25.9,0.998,0.08,208.73,pharmacy_mix_shift,pharmacy_mix_shift
2024-09-01,Central,Delta Care Network,Post-Acute,12510,169.6,49.6,19607.82,96.45,0.821,0.203,105.0,26.0,1.008,0.129,148.17,leakage_network,leakage_network
2024-09-01,Central,Delta Care Network,Outpatient,12510,161.4,51.6,19091.98,101.71,0.822,0.198,104.3,25.8,0.997,0.12,235.07,leakage_network,leakage_network
2024-09-01,East,Alpha IPA,Medical,11347,157.5,48.0,22166.88,94.75,0.833,0.197,99.3,24.4,0.987,0.081,598.91,unit_cost_inflation,unit_cost_inflation
2024-09-01,East,Alpha IPA,Pharmacy,11347,162.5,48.0,18704.61,125.52,0.782,0.233,97.4,24.1,1.018,0.086,216.75,pharmacy_mix_shift,pharmacy_mix_shift
2024-09-01,East,Alpha IPA,Post-Acute,11347,160.9,49.2,18678.57,95.55,0.829,0.193,100.0,23.5,0.99,0.133,143.37,leakage_network,leakage_network
2024-09-01,East,Alpha IPA,Outpatient,11347,156.7,47.2,18865.47,92.13,0.826,0.203,99.8,24.4,1.004,0.117,228.97,leakage_network,leakage_network
2024-09-01,East,Beacon Medical Group,Medical,11851,198.8,54.3,19114.26,98.86,0.832,0.202,95.5,26.0,1.026,0.087,590.03,utilization_increase,utilization_increase
2024-09-01,East,Beacon Medical Group,Pharmacy,11851,163.1,48.0,19519.84,121.1,0.774,0.225,100.4,26.9,1.001,0.083,209.32,pharmacy_mix_shift,pharmacy_mix_shift
2024-09-01,East,Beacon Medical Group,Post-Acute,11851,154.5,48.0,19183.59,99.45,0.821,0.204,99.8,30.7,0.989,0.089,156.35,post_acute_spike,post_acute_spike
2024-09-01,East,Beacon Medical Group,Outpatient,11851,155.0,49.1,19529.43,93.38,0.827,0.203,102.2,26.0,1.18,0.093,233.98,site_of_care_shift,site_of_care_shift
2024-09-01,East,Crest Health Partners,Medical,12399,162.3,52.2,22084.62,98.37,0.825,0.196,104.8,28.8,0.999,0.083,627.1,unit_cost_inflation,unit_cost_inflation
2024-09-01,East,Crest Health Partners,Pharmacy,12399,167.0,52.7,19499.41,125.93,0.765,0.222,98.5,26.6,0.986,0.09,219.32,pharmacy_mix_shift,pharmacy_mix_shift
2024-09-01,East,Crest Health Partners,Post-Acute,12399,165.0,50.0,19636.68,96.99,0.819,0.203,105.1,26.0,1.006,0.135,149.76,leakage_network,leakage_network
2024-09-01,East,Crest Health Partners,Outpatient,12399,162.7,53.5,19276.11,102.89,0.823,0.201,106.2,27.3,0.992,0.129,241.62,leakage_network,leakage_network
2024-09-01,East,Delta Care Network,Medical,13183,192.6,57.8,19592.97,100.13,0.833,0.194,103.2,28.6,1.006,0.093,614.61,utilization_increase,utilization_increase
2024-09-01,East,Delta Care Network,Pharmacy,13183,170.5,51.7,19792.99,123.6,0.777,0.229,105.8,26.6,0.991,0.088,211.18,pharmacy_mix_shift,pharmacy_mix_shift
2024-09-01,East,Delta Care Network,Post-Acute,13183,172.0,55.0,20195.66,97.24,0.821,0.2,105.8,31.2,1.004,0.085,156.64,post_acute_spike,post_acute_spike
2024-09-01,East,Delta Care Network,Outpatient,13183,169.0,53.9,19369.87,98.43,0.828,0.202,103.1,27.0,1.18,0.084,238.31,site_of_care_shift,site_of_care_shift
2024-10-01,West,Alpha IPA,Medical,8765,139.0,40.6,20074.37,91.4,0.822,0.195,87.1,19.4,0.99,0.075,548.78,unit_cost_inflation,unit_cost_inflation
2024-10-01,West,Alpha IPA,Pharmacy,8765,147.6,41.9,17489.21,113.41,0.759,0.23,87.9,22.5,1.01,0.065,213.98,pharmacy_mix_shift,pharmacy_mix_shift
2024-10-01,West,Alpha IPA,Post-Acute,8765,139.0,40.9,17559.13,86.49,0.83,0.2,88.6,21.9,1.011,0.123,141.25,leakage_network,leakage_network
2024-10-01,West,Alpha IPA,Outpatient,8765,142.4,42.2,17871.75,86.77,0.822,0.206,92.9,21.0,0.995,0.116,222.64,leakage_network,leakage_network
2024-10-01,West,Beacon Medical Group,Medical,9616,165.6,47.4,17899.51,88.95,0.819,0.2,90.8,21.4,1.009,0.075,562.02,utilization_increase,utilization_increase
2024-10-01,West,Beacon Medical Group,Pharmacy,9616,142.9,44.4,17823.39,109.97,0.775,0.23,97.8,23.3,1.007,0.071,205.22,pharmacy_mix_shift,pharmacy_mix_shift
2024-10-01,West,Beacon Medical Group,Post-Acute,9616,140.0,41.4,17538.23,88.88,0.811,0.197,89.3,26.3,0.993,0.069,143.69,post_acute_spike,post_acute_spike
2024-10-01,West,Beacon Medical Group,Outpatient,9616,146.6,42.8,17779.5,88.93,0.818,0.196,93.0,21.4,1.18,0.07,223.57,site_of_care_shift,site_of_care_shift
2024-10-01,West,Crest Health Partners,Medical,10363,147.8,46.0,21153.03,96.57,0.828,0.205,100.4,23.4,1.002,0.074,578.18,unit_cost_inflation,unit_cost_inflation
2024-10-01,West,Crest Health Partners,Pharmacy,10363,148.4,44.2,18219.4,114.39,0.769,0.231,91.6,20.7,0.985,0.065,204.53,pharmacy_mix_shift,pharmacy_mix_shift
2024-10-01,West,Crest Health Partners,Post-Acute,10363,149.7,45.3,18419.58,92.88,0.827,0.201,92.6,23.7,1.009,0.122,145.4,leakage_network,leakage_network
2024-10-01,West,Crest Health Partners,Outpatient,10363,138.6,44.7,18008.26,93.88,0.83,0.193,96.2,21.4,0.989,0.109,220.68,leakage_network,leakage_network
2024-10-01,West,Delta Care Network,Medical,10975,166.2,52.0,18603.82,95.64,0.82,0.199,93.9,25.1,0.972,0.066,580.73,utilization_increase,utilization_increase
2024-10-01,West,Delta Care Network,Pharmacy,10975,147.7,46.2,18362.18,116.94,0.772,0.232,93.3,22.9,0.998,0.07,202.56,pharmacy_mix_shift,pharmacy_mix_shift
2024-10-01,West,Delta Care Network,Post-Acute,10975,153.8,46.0,18778.46,94.48,0.828,0.195,92.9,27.0,0.993,0.075,144.86,post_acute_spike,post_acute_spike
2024-10-01,West,Delta Care Network,Outpatient,10975,147.4,46.0,18377.14,94.46,0.813,0.193,95.5,21.5,1.18,0.071,227.34,site_of_care_shift,site_of_care_shift
2024-10-01,South,Alpha IPA,Medical,9564,164.8,49.5,18035.56,88.38,0.822,0.201,97.2,23.0,1.012,0.073,561.55,utilization_increase,utilization_increase
2024-10-01,South,Alpha IPA,Pharmacy,9564,145.1,43.8,17647.59,119.25,0.776,0.228,93.9,22.4,1.007,0.07,211.66,pharmacy_mix_shift,pharmacy_mix_shift
2024-10-01,South,Alpha IPA,Post-Acute,9564,145.8,44.7,17761.47,83.75,0.817,0.199,92.2,29.1,1.006,0.075,144.42,post_acute_spike,post_acute_spike
2024-10-01,South,Alpha IPA,Outpatient,9564,150.4,43.3,17907.91,87.28,0.829,0.201,89.9,22.1,1.18,0.074,217.82,site_of_care_shift,site_of_care_shift
2024-10-01,South,Beacon Medical Group,Medical,10539,147.4,45.9,21045.4,90.87,0.815,0.199,93.5,22.7,1.002,0.078,584.99,unit_cost_inflation,unit_cost_inflation
2024-10-01,South,Beacon Medical Group,Pharmacy,10539,152.2,45.2,18079.9,114.42,0.769,0.229,91.6,23.1,0.99,0.068,212.36,pharmacy_mix_shift,pharmacy_mix_shift
2024-10-01,South,Beacon Medical Group,Post-Acute,10539,148.1,44.5,17921.85,93.06,0.829,0.197,93.4,24.1,0.982,0.133,151.0,leakage_network,leakage_network
2024-10-01,South,Beacon Medical Group,Outpatient,10539,139.2,45.4,18034.32,91.34,0.82,0.202,93.7,22.1,0.998,0.117,214.92,leakage_network,leakage_network
2024-10-01,South,Crest Health Partners,Medical,10797,184.6,50.9,18508.79,93.01,0.825,0.206,97.7,22.3,0.986,0.073,573.39,utilization_increase,utilization_increase
2024-10-01,South,Crest Health Partners,Pharmacy,10797,147.1,48.0,18224.1,125.1,0.781,0.228,97.3,22.6,1.006,0.073,212.08,pharmacy_mix_shift,pharmacy_mix_shift
2024-10-01,South,Crest Health Partners,Post-Acute,10797,152.8,46.4,18452.45,96.37,0.818,0.206,92.0,31.0,0.99,0.075,146.97,post_acute_spike,post_acute_spike
2024-10-01,South,Crest Health Partners,Outpatient,10797,152.6,48.0,18999.95,96.98,0.82,0.2,93.7,22.8,1.18,0.073,224.97,site_of_care_shift,site_of_care_shift
2024-10-01,South,Delta Care Network,Medical,11712,150.4,48.4,22393.58,98.8,0.819,0.193,99.4,22.3,1.011,0.074,616.68,unit_cost_inflation,unit_cost_inflation
2024-10-01,South,Delta Care Network,Pharmacy,11712,151.1,49.6,18819.85,121.82,0.765,0.231,100.0,26.4,1.01,0.073,210.49,pharmacy_mix_shift,pharmacy_mix_shift
2024-10-01,South,Delta Care Network,Post-Acute,11712,152.5,50.3,18616.55,99.7,0.825,0.2,97.1,25.3,1.0,0.124,147.76,leakage_network,leakage_network
2024-10-01,South,Delta Care Network,Outpatient,11712,157.4,47.5,19029.95,95.84,0.824,0.197,94.4,26.3,1.015,0.119,219.14,leakage_network,leakage_network
2024-10-01,Central,Alpha IPA,Medical,10693,157.5,45.6,21123.87,97.68,0.822,0.206,91.8,23.9,1.021,0.08,577.86,unit_cost_inflation,unit_cost_inflation
2024-10-01,Central,Alpha IPA,Pharmacy,10693,147.3,47.3,18168.96,118.74,0.766,0.235,99.5,23.4,0.988,0.086,210.76,pharmacy_mix_shift,pharmacy_mix_shift
2024-10-01,Central,Alpha IPA,Post-Acute,10693,147.6,43.9,18206.21,89.36,0.819,0.202,94.9,23.8,0.993,0.13,148.27,leakage_network,leakage_network
2024-10-01,Central,Alpha IPA,Outpatient,10693,150.6,46.5,17930.34,96.8,0.82,0.203,95.6,24.0,1.007,0.118,226.73,leakage_network,leakage_network
2024-10-01,Central,Beacon Medical Group,Medical,11272,174.4,53.3,18582.94,95.87,0.82,0.199,94.8,24.4,1.0,0.078,585.08,utilization_increase,utilization_increase
2024-10-01,Central,Beacon Medical Group,Pharmacy,11272,156.5,46.8,18661.37,118.38,0.784,0.233,98.8,25.4,0.98,0.07,209.38,pharmacy_mix_shift,pharmacy_mix_shift
2024-10-01,Central,Beacon Medical Group,Post-Acute,11272,150.5,47.2,18761.7,97.3,0.816,0.201,98.0,29.9,0.995,0.086,146.65,post_acute_spike,post_acute_spike
2024-10-01,Central,Beacon Medical Group,Outpatient,11272,163.1,46.6,18922.85,94.85,0.82,0.202,97.1,21.5,1.18,0.085,233.41,site_of_care_shift,site_of_care_shift
2024-10-01,Central,Crest Health Partners,Medical,11848,158.8,51.3,22033.9,93.77,0.82,0.199,97.0,26.6,1.022,0.082,613.52,unit_cost_inflation,unit_cost_inflation
2024-10-01,Central,Crest Health Partners,Pharmacy,11848,154.8,50.9,19022.89,123.23,0.774,0.227,100.4,23.6,1.011,0.08,221.17,pharmacy_mix_shift,pharmacy_mix_shift
2024-10-01,Central,Crest Health Partners,Post-Acute,11848,159.2,48.8,18636.3,98.9,0.818,0.197,100.0,25.1,0.983,0.129,148.08,leakage_network,leakage_network
2024-10-01,Central,Crest Health Partners,Outpatient,11848,158.5,48.7,19048.72,96.69,0.817,0.199,103.0,23.9,0.996,0.114,233.01,leakage_network,leakage_network
2024-10-01,Central,Delta Care Network,Medical,12200,186.5,54.4,19327.68,95.99,0.817,0.193,98.8,27.2,0.993,0.082,593.02,utilization_increase,utilization_increase
2024-10-01,Central,Delta Care Network,Pharmacy,12200,167.0,49.3,19311.77,126.89,0.784,0.232,100.2,26.5,1.021,0.073,214.6,pharmacy_mix_shift,pharmacy_mix_shift
2024-10-01,Central,Delta Care Network,Post-Acute,12200,163.1,50.0,19200.17,95.74,0.829,0.193,101.4,32.8,1.0,0.076,148.01,post_acute_spike,post_acute_spike
2024-10-01,Central,Delta Care Network,Outpatient,12200,163.1,49.6,19361.57,95.5,0.826,0.199,102.6,27.2,1.18,0.077,230.52,site_of_care_shift,site_of_care_shift
2024-10-01,East,Alpha IPA,Medical,11448,179.7,51.7,18243.07,94.6,0.824,0.2,103.6,26.6,1.008,0.091,580.58,utilization_increase,utilization_increase
2024-10-01,East,Alpha IPA,Pharmacy,11448,164.8,50.2,19135.35,125.14,0.771,0.229,99.0,25.2,0.993,0.084,206.81,pharmacy_mix_shift,pharmacy_mix_shift
2024-10-01,East,Alpha IPA,Post-Acute,11448,164.9,47.7,18986.67,99.64,0.824,0.205,96.3,32.9,1.011,0.086,158.39,post_acute_spike,post_acute_spike
2024-10-01,East,Alpha IPA,Outpatient,11448,153.3,47.7,19283.28,91.33,0.825,0.201,105.9,23.0,1.18,0.083,234.61,site_of_care_shift,site_of_care_shift
2024-10-01,East,Beacon Medical Group,Medical,12199,157.1,48.2,22354.43,95.22,0.826,0.196,98.4,24.9,1.003,0.084,603.19,unit_cost_inflation,unit_cost_inflation
2024-10-01,East,Beacon Medical Group,Pharmacy,12199,164.8,50.8,19056.97,122.1,0.772,0.231,97.6,24.5,0.993,0.084,211.47,pharmacy_mix_shift,pharmacy_mix_shift
2024-10-01,East,Beacon Medical Group,Post-Acute,12199,164.8,47.6,18676.08,97.17,0.821,0.193,100.2,25.0,0.996,0.136,143.38,leakage_network,leakage_network
2024-10-01,East,Beacon Medical Group,Outpatient,12199,167.9,50.1,18907.87,98.24,0.823,0.204,100.2,26.2,1.0,0.131,232.79,leakage_network,leakage_network
2024-10-01,East,Crest Health Partners,Medical,12849,188.0,56.8,19395.86,104.2,0.822,0.197,102.6,25.0,1.006,0.082,616.03,utilization_increase,utilization_increase
2024-10-01,East,Crest Health Partners,Pharmacy,12849,160.8,51.2,19795.07,121.11,0.782,0.227,104.4,26.8,1.007,0.086,218.22,pharmacy_mix_shift,pharmacy_mix_shift
2024-10-01,East,Crest Health Partners,Post-Acute,12849,168.1,53.1,19606.7,104.91,0.827,0.192,111.8,31.3,1.015,0.085,153.43,post_acute_spike,post_acute_spike
2024-10-01,East,Crest Health Partners,Outpatient,12849,163.2,51.8,19374.04,103.95,0.824,0.203,97.5,26.1,1.18,0.086,232.68,site_of_care_shift,site_of_care_shift
2024-10-01,East,Delta Care Network,Medical,13151,168.5,52.6,23321.07,96.3,0.825,0.198,103.3,27.3,1.012,0.089,632.27,unit_cost_inflation,unit_cost_inflation
2024-10-01,East,Delta Care Network,Pharmacy,13151,173.5,53.5,19723.79,128.34,0.769,0.232,105.9,26.0,0.983,0.088,217.97,pharmacy_mix_shift,pharmacy_mix_shift
2024-10-01,East,Delta Care Network,Post-Acute,13151,171.3,54.0,19357.32,101.89,0.821,0.201,109.7,25.7,1.006,0.139,146.96,leakage_network,leakage_network
2024-10-01,East,Delta Care Network,Outpatient,13151,169.5,53.0,19853.45,103.46,0.825,0.195,109.0,28.2,1.002,0.119,234.53,leakage_network,leakage_network
2024-11-01,West,Alpha IPA,Medical,9018,154.4,45.7,17077.19,89.52,0.821,0.193,89.1,20.9,1.005,0.068,538.19,utilization_increase,utilization_increase
2024-11-01,West,Alpha IPA,Pharmacy,9018,136.9,41.4,17505.65,113.11,0.769,0.228,86.9,23.5,0.992,0.068,223.2,pharmacy_mix_shift,pharmacy_mix_shift
2024-11-01,West,Alpha IPA,Post-Acute,9018,141.7,40.3,17752.81,85.72,0.825,0.199,86.7,27.6,1.006,0.074,142.88,post_acute_spike,post_acute_spike
